chunk_id,sent_local_id,conllu_id,form,upos,start_char,end_char
1920_palazzeschi_il_codice_perela_q2,52,2,se,SCONJ,171121,171123
1920_palazzeschi_il_codice_perela_q2,52,3,non,ADV,171124,171127
1920_palazzeschi_il_codice_perela_q2,52,4,usciamo,VERB,171128,171135
1920_palazzeschi_il_codice_perela_q2,52,5,si,PRON,171136,171138
1920_palazzeschi_il_codice_perela_q2,52,6,crepa,VERB,171139,171144
1920_palazzeschi_il_codice_perela_q2,52,7,!,PUNCT,171144,171145
1920_palazzeschi_il_codice_perela_q2,52,8,—,PUNCT,171146,171147
1920_palazzeschi_il_codice_perela_q2,52,9,sbuffò,VERB,171148,171154
1920_palazzeschi_il_codice_perela_q2,52,10,il,DET,171155,171157
1920_palazzeschi_il_codice_perela_q2,52,11,grassone,NOUN,171158,171166
1920_palazzeschi_il_codice_perela_q2,52,12-13,dalla,_,171167,171172
1920_palazzeschi_il_codice_perela_q2,52,12,da,ADP,,
1920_palazzeschi_il_codice_perela_q2,52,13,la,DET,,
1920_palazzeschi_il_codice_perela_q2,52,14,faccia,NOUN,171173,171179
1920_palazzeschi_il_codice_perela_q2,52,15,violacea,ADJ,171180,171188
1920_palazzeschi_il_codice_perela_q2,52,16,che,PRON,171189,171192
1920_palazzeschi_il_codice_perela_q2,52,17,era,AUX,171193,171196
1920_palazzeschi_il_codice_perela_q2,52,18,divenuta,VERB,171197,171205
1920_palazzeschi_il_codice_perela_q2,52,19,gonfia,ADJ,171206,171212
1920_palazzeschi_il_codice_perela_q2,52,20,come,ADP,171213,171217
1920_palazzeschi_il_codice_perela_q2,52,21,un,DET,171218,171220
1920_palazzeschi_il_codice_perela_q2,52,22,pallone,NOUN,171221,171228
1920_palazzeschi_il_codice_perela_q2,52,23,.,PUNCT,171228,171229
1920_palazzeschi_il_codice_perela_q2,53,1,—,PUNCT,171230,171231
1920_palazzeschi_il_codice_perela_q2,53,2,_,PUNCT,171232,171233
1920_palazzeschi_il_codice_perela_q2,53,3,Ahuff!_,X,171233,171240
1920_palazzeschi_il_codice_perela_q2,54,1,Perelà,PROPN,171242,171248
1920_palazzeschi_il_codice_perela_q2,54,2,non,ADV,171249,171252
1920_palazzeschi_il_codice_perela_q2,54,3,disse,VERB,171253,171258
1920_palazzeschi_il_codice_perela_q2,54,4,altro,PRON,171259,171264
1920_palazzeschi_il_codice_perela_q2,54,5,.,PUNCT,171264,171265
1920_palazzeschi_il_codice_perela_q2,55,1,Poco,ADV,171267,171271
1920_palazzeschi_il_codice_perela_q2,55,2-3,alla,_,171272,171276
1920_palazzeschi_il_codice_perela_q2,55,2,a,ADP,,
1920_palazzeschi_il_codice_perela_q2,55,3,la,DET,,
1920_palazzeschi_il_codice_perela_q2,55,4,volta,NOUN,171277,171282
1920_palazzeschi_il_codice_perela_q2,55,5,non,ADV,171283,171286
1920_palazzeschi_il_codice_perela_q2,55,6,rimasero,VERB,171287,171295
1920_palazzeschi_il_codice_perela_q2,55,7-8,nel,_,171296,171299
1920_palazzeschi_il_codice_perela_q2,55,7,in,ADP,,
1920_palazzeschi_il_codice_perela_q2,55,8,il,DET,,
1920_palazzeschi_il_codice_perela_q2,55,9,sotterraneo,NOUN,171300,171311
1920_palazzeschi_il_codice_perela_q2,55,10,che,SCONJ,171312,171315
1920_palazzeschi_il_codice_perela_q2,55,11,la,DET,171316,171318
1920_palazzeschi_il_codice_perela_q2,55,12,figlia,NOUN,171319,171325
1920_palazzeschi_il_codice_perela_q2,55,13,di,ADP,171326,171328
1920_palazzeschi_il_codice_perela_q2,55,14,Alloro,PROPN,171329,171335
1920_palazzeschi_il_codice_perela_q2,55,15,",",PUNCT,171335,171336
1920_palazzeschi_il_codice_perela_q2,55,16,mezza,ADJ,171337,171342
1920_palazzeschi_il_codice_perela_q2,55,17,stupidita,NOUN,171343,171352
1920_palazzeschi_il_codice_perela_q2,55,18-19,dal,_,171353,171356
1920_palazzeschi_il_codice_perela_q2,55,18,da,ADP,,
1920_palazzeschi_il_codice_perela_q2,55,19,il,DET,,
1920_palazzeschi_il_codice_perela_q2,55,20,dolore,NOUN,171357,171363
1920_palazzeschi_il_codice_perela_q2,55,21,e,CCONJ,171364,171365
1920_palazzeschi_il_codice_perela_q2,55,22,con,ADP,171366,171369
1920_palazzeschi_il_codice_perela_q2,55,23,due,NUM,171370,171373
1920_palazzeschi_il_codice_perela_q2,55,24,lagrime,NOUN,171374,171381
1920_palazzeschi_il_codice_perela_q2,55,25,ghiacciate,VERB,171382,171392
1920_palazzeschi_il_codice_perela_q2,55,26-27,all',_,171393,171397
1920_palazzeschi_il_codice_perela_q2,55,26,a,ADP,,
1920_palazzeschi_il_codice_perela_q2,55,27,l',DET,,
1920_palazzeschi_il_codice_perela_q2,55,28,argine,NOUN,171397,171403
1920_palazzeschi_il_codice_perela_q2,55,29-30,delle,_,171404,171409
1920_palazzeschi_il_codice_perela_q2,55,29,di,ADP,,
1920_palazzeschi_il_codice_perela_q2,55,30,le,DET,,
1920_palazzeschi_il_codice_perela_q2,55,31,ciglia,NOUN,171410,171416
1920_palazzeschi_il_codice_perela_q2,55,32,che,PRON,171417,171420
1920_palazzeschi_il_codice_perela_q2,55,33,non,ADV,171421,171424
1920_palazzeschi_il_codice_perela_q2,55,34,potevano,AUX,171425,171433
1920_palazzeschi_il_codice_perela_q2,55,35,più,ADV,171434,171437
1920_palazzeschi_il_codice_perela_q2,55,36,sgorgare,VERB,171438,171446
1920_palazzeschi_il_codice_perela_q2,55,37,",",PUNCT,171446,171447
1920_palazzeschi_il_codice_perela_q2,55,38,rimasero,VERB,171448,171456
1920_palazzeschi_il_codice_perela_q2,55,39,alcuni,DET,171457,171463
1920_palazzeschi_il_codice_perela_q2,55,40,domestici,NOUN,171464,171473
1920_palazzeschi_il_codice_perela_q2,55,41,",",PUNCT,171473,171474
1920_palazzeschi_il_codice_perela_q2,55,42,e,CCONJ,171475,171476
1920_palazzeschi_il_codice_perela_q2,55,43,i,DET,171477,171478
1920_palazzeschi_il_codice_perela_q2,55,44,gentiluomini,NOUN,171479,171491
1920_palazzeschi_il_codice_perela_q2,55,45,e,CCONJ,171492,171493
1920_palazzeschi_il_codice_perela_q2,55,46,gli,DET,171494,171497
1920_palazzeschi_il_codice_perela_q2,55,47,ufficiali,NOUN,171498,171507
1920_palazzeschi_il_codice_perela_q2,55,48,e,CCONJ,171508,171509
1920_palazzeschi_il_codice_perela_q2,55,49,soldati,NOUN,171510,171517
1920_palazzeschi_il_codice_perela_q2,55,50,risalirono,VERB,171518,171528
1920_palazzeschi_il_codice_perela_q2,55,51,tutti,PRON,171529,171534
1920_palazzeschi_il_codice_perela_q2,55,52-53,negli,_,171535,171540
1920_palazzeschi_il_codice_perela_q2,55,52,in,ADP,,
1920_palazzeschi_il_codice_perela_q2,55,53,gli,DET,,
1920_palazzeschi_il_codice_perela_q2,55,54,appartamenti,NOUN,171541,171553
1920_palazzeschi_il_codice_perela_q2,55,55-56,della,_,171554,171559
1920_palazzeschi_il_codice_perela_q2,55,55,di,ADP,,
1920_palazzeschi_il_codice_perela_q2,55,56,la,DET,,
1920_palazzeschi_il_codice_perela_q2,55,57,reggia,NOUN,171560,171566
1920_palazzeschi_il_codice_perela_q2,55,58,.,PUNCT,171566,171567
1920_palazzeschi_il_codice_perela_q2,56,1,Furono,AUX,171569,171575
1920_palazzeschi_il_codice_perela_q2,56,2,fatte,VERB,171576,171581
1920_palazzeschi_il_codice_perela_q2,56,3,grandi,ADJ,171582,171588
1920_palazzeschi_il_codice_perela_q2,56,4,osservazioni,NOUN,171589,171601
1920_palazzeschi_il_codice_perela_q2,56,5-6,sull',_,171602,171607
1920_palazzeschi_il_codice_perela_q2,56,5,su,ADP,,
1920_palazzeschi_il_codice_perela_q2,56,6,l',DET,,
1920_palazzeschi_il_codice_perela_q2,56,7,indifferenza,NOUN,171607,171619
1920_palazzeschi_il_codice_perela_q2,56,8,di,ADP,171620,171622
1920_palazzeschi_il_codice_perela_q2,56,9,Perelà,PROPN,171623,171629
1920_palazzeschi_il_codice_perela_q2,56,10,",",PUNCT,171629,171630
1920_palazzeschi_il_codice_perela_q2,56,11,egli,PRON,171631,171635
1920_palazzeschi_il_codice_perela_q2,56,12,fu,AUX,171636,171638
1920_palazzeschi_il_codice_perela_q2,56,13,trovato,VERB,171639,171646
1920_palazzeschi_il_codice_perela_q2,56,14,per,ADP,171647,171650
1920_palazzeschi_il_codice_perela_q2,56,15,la,DET,171651,171653
1920_palazzeschi_il_codice_perela_q2,56,16,prima,ADJ,171654,171659
1920_palazzeschi_il_codice_perela_q2,56,17,volta,NOUN,171660,171665
1920_palazzeschi_il_codice_perela_q2,56,18,indifferente,ADJ,171666,171678
1920_palazzeschi_il_codice_perela_q2,56,19,.,PUNCT,171678,171679
1920_palazzeschi_il_codice_perela_q2,57,1,Si,PRON,171681,171683
1920_palazzeschi_il_codice_perela_q2,57,2,andò,VERB,171684,171688
1920_palazzeschi_il_codice_perela_q2,57,3-4,dal,_,171689,171692
1920_palazzeschi_il_codice_perela_q2,57,3,da,ADP,,
1920_palazzeschi_il_codice_perela_q2,57,4,il,DET,,
1920_palazzeschi_il_codice_perela_q2,57,5,Re,PROPN,171693,171695
1920_palazzeschi_il_codice_perela_q2,57,6,a,ADP,171696,171697
1920_palazzeschi_il_codice_perela_q2,57,7,riportare,VERB,171698,171707
1920_palazzeschi_il_codice_perela_q2,57,8,il,DET,171708,171710
1920_palazzeschi_il_codice_perela_q2,57,9,resoconto,NOUN,171711,171720
1920_palazzeschi_il_codice_perela_q2,57,10-11,dell',_,171721,171726
1920_palazzeschi_il_codice_perela_q2,57,10,di,ADP,,
1920_palazzeschi_il_codice_perela_q2,57,11,l',DET,,
1920_palazzeschi_il_codice_perela_q2,57,12,accaduto,NOUN,171726,171734
1920_palazzeschi_il_codice_perela_q2,57,13,.,PUNCT,171734,171735
1920_palazzeschi_il_codice_perela_q2,58,1,La,DET,171736,171738
1920_palazzeschi_il_codice_perela_q2,58,2,fine,NOUN,171739,171743
1920_palazzeschi_il_codice_perela_q2,58,3,di,ADP,171744,171746
1920_palazzeschi_il_codice_perela_q2,58,4,Alloro,PROPN,171747,171753
1920_palazzeschi_il_codice_perela_q2,58,5,e,CCONJ,171754,171755
1920_palazzeschi_il_codice_perela_q2,58,6,l',DET,171756,171758
1920_palazzeschi_il_codice_perela_q2,58,7,indifferenza,NOUN,171758,171770
1920_palazzeschi_il_codice_perela_q2,58,8,di,ADP,171771,171773
1920_palazzeschi_il_codice_perela_q2,58,9,Perelà,PROPN,171774,171780
1920_palazzeschi_il_codice_perela_q2,58,10,",",PUNCT,171780,171781
1920_palazzeschi_il_codice_perela_q2,58,11,indifferenza,NOUN,171782,171794
1920_palazzeschi_il_codice_perela_q2,58,12,che,PRON,171795,171798
1920_palazzeschi_il_codice_perela_q2,58,13,taluno,PRON,171799,171805
1920_palazzeschi_il_codice_perela_q2,58,14,osò,VERB,171806,171809
1920_palazzeschi_il_codice_perela_q2,58,15,",",PUNCT,171809,171810
1920_palazzeschi_il_codice_perela_q2,58,16,tra,ADP,171811,171814
1920_palazzeschi_il_codice_perela_q2,58,17,un,DET,171815,171817
1920_palazzeschi_il_codice_perela_q2,58,18,brivido,NOUN,171818,171825
1920_palazzeschi_il_codice_perela_q2,58,19,e,CCONJ,171826,171827
1920_palazzeschi_il_codice_perela_q2,58,20,l',DET,171828,171830
1920_palazzeschi_il_codice_perela_q2,58,21,altro,PRON,171830,171835
1920_palazzeschi_il_codice_perela_q2,58,22,",",PUNCT,171835,171836
1920_palazzeschi_il_codice_perela_q2,58,23,chiamare,VERB,171837,171845
1920_palazzeschi_il_codice_perela_q2,58,24,timidamente,ADV,171846,171857
1920_palazzeschi_il_codice_perela_q2,58,25,cinismo,NOUN,171858,171865
1920_palazzeschi_il_codice_perela_q2,58,26,.,PUNCT,171865,171866
1920_palazzeschi_il_codice_perela_q3,1,1,Eccoci,VERB,249161,249167
1920_palazzeschi_il_codice_perela_q3,1,2-3,al,_,249168,249170
1920_palazzeschi_il_codice_perela_q3,1,2,a,ADP,,
1920_palazzeschi_il_codice_perela_q3,1,3,il,DET,,
1920_palazzeschi_il_codice_perela_q3,1,4,principio,NOUN,249171,249180
1920_palazzeschi_il_codice_perela_q3,1,5-6,del,_,249181,249184
1920_palazzeschi_il_codice_perela_q3,1,5,di,ADP,,
1920_palazzeschi_il_codice_perela_q3,1,6,il,DET,,
1920_palazzeschi_il_codice_perela_q3,1,7,viale,NOUN,249185,249190
1920_palazzeschi_il_codice_perela_q3,1,8,fiancheggiato,VERB,249191,249204
1920_palazzeschi_il_codice_perela_q3,1,9-10,dai,_,249205,249208
1920_palazzeschi_il_codice_perela_q3,1,9,da,ADP,249205,249207
1920_palazzeschi_il_codice_perela_q3,1,10,i,DET,249207,249208
1920_palazzeschi_il_codice_perela_q3,1,11,cipressi,NOUN,249209,249217
1920_palazzeschi_il_codice_perela_q3,1,12,che,PRON,249218,249221
1920_palazzeschi_il_codice_perela_q3,1,13,apre,VERB,249222,249226
1920_palazzeschi_il_codice_perela_q3,1,14,l',DET,249227,249229
1920_palazzeschi_il_codice_perela_q3,1,15,ascensione,NOUN,249229,249239
1920_palazzeschi_il_codice_perela_q3,1,16-17,sul,_,249240,249243
1920_palazzeschi_il_codice_perela_q3,1,16,su,ADP,,
1920_palazzeschi_il_codice_perela_q3,1,17,il,DET,,
1920_palazzeschi_il_codice_perela_q3,1,18,Calleio,PROPN,249244,249251
1920_palazzeschi_il_codice_perela_q3,1,19,",",PUNCT,249251,249252
1920_palazzeschi_il_codice_perela_q3,1,20,dietro,ADV,249253,249259
1920_palazzeschi_il_codice_perela_q3,1,21,non,ADV,249260,249263
1920_palazzeschi_il_codice_perela_q3,1,22,ci,PRON,249264,249266
1920_palazzeschi_il_codice_perela_q3,1,23,sono,VERB,249267,249271
1920_palazzeschi_il_codice_perela_q3,1,24,più,ADV,249272,249275
1920_palazzeschi_il_codice_perela_q3,1,25,che,SCONJ,249276,249279
1920_palazzeschi_il_codice_perela_q3,1,26,un,DET,249280,249282
1920_palazzeschi_il_codice_perela_q3,1,27,centinaio,NOUN,249283,249292
1920_palazzeschi_il_codice_perela_q3,1,28,di,ADP,249293,249295
1920_palazzeschi_il_codice_perela_q3,1,29,persone,NOUN,249296,249303
1920_palazzeschi_il_codice_perela_q3,1,30,e,CCONJ,249304,249305
1920_palazzeschi_il_codice_perela_q3,1,31,la,DET,249306,249308
1920_palazzeschi_il_codice_perela_q3,1,32,vettura,NOUN,249309,249316
1920_palazzeschi_il_codice_perela_q3,1,33,nera,ADJ,249317,249321
1920_palazzeschi_il_codice_perela_q3,1,34,.,PUNCT,249321,249322
1920_palazzeschi_il_codice_perela_q3,2,1,Siamo,AUX,249324,249329
1920_palazzeschi_il_codice_perela_q3,2,2-3,alla,_,249330,249334
1920_palazzeschi_il_codice_perela_q3,2,2,a,ADP,,
1920_palazzeschi_il_codice_perela_q3,2,3,la,DET,,
1920_palazzeschi_il_codice_perela_q3,2,4,fine,NOUN,249335,249339
1920_palazzeschi_il_codice_perela_q3,2,5-6,del,_,249340,249343
1920_palazzeschi_il_codice_perela_q3,2,5,di,ADP,,
1920_palazzeschi_il_codice_perela_q3,2,6,il,DET,,
1920_palazzeschi_il_codice_perela_q3,2,7,viale,NOUN,249344,249349
1920_palazzeschi_il_codice_perela_q3,2,8,dove,ADV,249350,249354
1920_palazzeschi_il_codice_perela_q3,2,9,incomincia,VERB,249355,249365
1920_palazzeschi_il_codice_perela_q3,2,10,il,DET,249366,249368
1920_palazzeschi_il_codice_perela_q3,2,11,sentiero,NOUN,249369,249377
1920_palazzeschi_il_codice_perela_q3,2,12,",",PUNCT,249377,249378
1920_palazzeschi_il_codice_perela_q3,2,13,la,DET,249379,249381
1920_palazzeschi_il_codice_perela_q3,2,14,maggior,ADJ,249382,249389
1920_palazzeschi_il_codice_perela_q3,2,15,parte,NOUN,249390,249395
1920_palazzeschi_il_codice_perela_q3,2,16-17,della,_,249396,249401
1920_palazzeschi_il_codice_perela_q3,2,16,di,ADP,,
1920_palazzeschi_il_codice_perela_q3,2,17,la,DET,,
1920_palazzeschi_il_codice_perela_q3,2,18,gente,NOUN,249402,249407
1920_palazzeschi_il_codice_perela_q3,2,19,si,PRON,249408,249410
1920_palazzeschi_il_codice_perela_q3,2,20,ferma,VERB,249411,249416
1920_palazzeschi_il_codice_perela_q3,2,21,e,CCONJ,249417,249418
1920_palazzeschi_il_codice_perela_q3,2,22,rimane,VERB,249419,249425
1920_palazzeschi_il_codice_perela_q3,2,23,a,ADP,249426,249427
1920_palazzeschi_il_codice_perela_q3,2,24,guardare,VERB,249428,249436
1920_palazzeschi_il_codice_perela_q3,2,25-26,dal,_,249437,249440
1920_palazzeschi_il_codice_perela_q3,2,25,da,ADP,,
1920_palazzeschi_il_codice_perela_q3,2,26,il,DET,,
1920_palazzeschi_il_codice_perela_q3,2,27,basso,NOUN,249441,249446
1920_palazzeschi_il_codice_perela_q3,2,28,l',DET,249447,249449
1920_palazzeschi_il_codice_perela_q3,2,29,ascesa,NOUN,249449,249455
1920_palazzeschi_il_codice_perela_q3,2,30-31,dell',_,249456,249461
1920_palazzeschi_il_codice_perela_q3,2,30,di,ADP,,
1920_palazzeschi_il_codice_perela_q3,2,31,l',DET,,
1920_palazzeschi_il_codice_perela_q3,2,32,ultimo,ADJ,249461,249467
1920_palazzeschi_il_codice_perela_q3,2,33,tratto,NOUN,249468,249474
1920_palazzeschi_il_codice_perela_q3,2,34,",",PUNCT,249474,249475
1920_palazzeschi_il_codice_perela_q3,2,35,la,DET,249476,249478
1920_palazzeschi_il_codice_perela_q3,2,36,vettura,NOUN,249479,249486
1920_palazzeschi_il_codice_perela_q3,2,37,si,PRON,249487,249489
1920_palazzeschi_il_codice_perela_q3,2,38,ferma,VERB,249490,249495
1920_palazzeschi_il_codice_perela_q3,2,39,",",PUNCT,249495,249496
1920_palazzeschi_il_codice_perela_q3,2,40,ne,PRON,249497,249499
1920_palazzeschi_il_codice_perela_q3,2,41,discende,VERB,249500,249508
1920_palazzeschi_il_codice_perela_q3,2,42,la,DET,249509,249511
1920_palazzeschi_il_codice_perela_q3,2,43,marchesa,NOUN,249512,249520
1920_palazzeschi_il_codice_perela_q3,2,44,Oliva,PROPN,249521,249526
1920_palazzeschi_il_codice_perela_q3,2,45,Di,PROPN,249527,249529
1920_palazzeschi_il_codice_perela_q3,2,46,Bellonda,PROPN,249530,249538
1920_palazzeschi_il_codice_perela_q3,2,47,.,PUNCT,249538,249539
1920_palazzeschi_il_codice_perela_q3,3,1,Perelà,PROPN,249540,249546
1920_palazzeschi_il_codice_perela_q3,3,2,",",PUNCT,249546,249547
1920_palazzeschi_il_codice_perela_q3,3,3,i,DET,249548,249549
1920_palazzeschi_il_codice_perela_q3,3,4,soldati,NOUN,249550,249557
1920_palazzeschi_il_codice_perela_q3,3,5,",",PUNCT,249557,249558
1920_palazzeschi_il_codice_perela_q3,3,6,un,DET,249559,249561
1920_palazzeschi_il_codice_perela_q3,3,7,mannello,NOUN,249562,249570
1920_palazzeschi_il_codice_perela_q3,3,8,di,ADP,249571,249573
1920_palazzeschi_il_codice_perela_q3,3,9,venti,NUM,249574,249579
1920_palazzeschi_il_codice_perela_q3,3,10,o,CCONJ,249580,249581
1920_palazzeschi_il_codice_perela_q3,3,11,trenta,NUM,249582,249588
1920_palazzeschi_il_codice_perela_q3,3,12,persone,NOUN,249589,249596
1920_palazzeschi_il_codice_perela_q3,3,13,ancora,ADV,249597,249603
1920_palazzeschi_il_codice_perela_q3,3,14,",",PUNCT,249603,249604
1920_palazzeschi_il_codice_perela_q3,3,15,i,DET,249605,249606
1920_palazzeschi_il_codice_perela_q3,3,16,più,ADV,249607,249610
1920_palazzeschi_il_codice_perela_q3,3,17,impenitenti,ADJ,249611,249622
1920_palazzeschi_il_codice_perela_q3,3,18,curiosi,NOUN,249623,249630
1920_palazzeschi_il_codice_perela_q3,3,19,",",PUNCT,249630,249631
1920_palazzeschi_il_codice_perela_q3,3,20,i,DET,249632,249633
1920_palazzeschi_il_codice_perela_q3,3,21,più,ADV,249634,249637
1920_palazzeschi_il_codice_perela_q3,3,22,accaniti,ADJ,249638,249646
1920_palazzeschi_il_codice_perela_q3,3,23,ingiuriatori,NOUN,249647,249659
1920_palazzeschi_il_codice_perela_q3,3,24,che,PRON,249660,249663
1920_palazzeschi_il_codice_perela_q3,3,25,ora,ADV,249664,249667
1920_palazzeschi_il_codice_perela_q3,3,26,lo,PRON,249668,249670
1920_palazzeschi_il_codice_perela_q3,3,27,guardano,VERB,249671,249679
1920_palazzeschi_il_codice_perela_q3,3,28,lividi,NOUN,249680,249686
1920_palazzeschi_il_codice_perela_q3,3,29,in,ADP,249687,249689
1920_palazzeschi_il_codice_perela_q3,3,30,silenzio,NOUN,249690,249698
1920_palazzeschi_il_codice_perela_q3,3,31,con,ADP,249699,249702
1920_palazzeschi_il_codice_perela_q3,3,32,ghigno,NOUN,249703,249709
1920_palazzeschi_il_codice_perela_q3,3,33,di,ADP,249710,249712
1920_palazzeschi_il_codice_perela_q3,3,34,disprezzo,NOUN,249713,249722
1920_palazzeschi_il_codice_perela_q3,3,35,",",PUNCT,249722,249723
1920_palazzeschi_il_codice_perela_q3,3,36,e,CCONJ,249724,249725
1920_palazzeschi_il_codice_perela_q3,3,37,dietro,ADP,249726,249732
1920_palazzeschi_il_codice_perela_q3,3,38,la,DET,249733,249735
1920_palazzeschi_il_codice_perela_q3,3,39,donna,NOUN,249736,249741
1920_palazzeschi_il_codice_perela_q3,3,40,trascina,VERB,249742,249750
1920_palazzeschi_il_codice_perela_q3,3,41,il,DET,249751,249753
1920_palazzeschi_il_codice_perela_q3,3,42,suo,DET,249754,249757
1920_palazzeschi_il_codice_perela_q3,3,43,mantello,NOUN,249758,249766
1920_palazzeschi_il_codice_perela_q3,3,44,nero,ADJ,249767,249771
1920_palazzeschi_il_codice_perela_q3,3,45-46,sull',_,249772,249777
1920_palazzeschi_il_codice_perela_q3,3,45,su,ADP,,
1920_palazzeschi_il_codice_perela_q3,3,46,l',DET,,
1920_palazzeschi_il_codice_perela_q3,3,47,erta,NOUN,249777,249781
1920_palazzeschi_il_codice_perela_q3,3,48,faticosa,ADJ,249782,249790
1920_palazzeschi_il_codice_perela_q3,3,49,.,PUNCT,249790,249791
1920_palazzeschi_il_codice_perela_q3,4,1,Giù,ADV,249792,249795
1920_palazzeschi_il_codice_perela_q3,4,2,si,PRON,249796,249798
1920_palazzeschi_il_codice_perela_q3,4,3,vedono,VERB,249799,249805
1920_palazzeschi_il_codice_perela_q3,4,4,in,ADP,249806,249808
1920_palazzeschi_il_codice_perela_q3,4,5,fila,NOUN,249809,249813
1920_palazzeschi_il_codice_perela_q3,4,6,",",PUNCT,249813,249814
1920_palazzeschi_il_codice_perela_q3,4,7,a,ADP,249815,249816
1920_palazzeschi_il_codice_perela_q3,4,8,naso,NOUN,249817,249821
1920_palazzeschi_il_codice_perela_q3,4,9,ritto,ADJ,249822,249827
1920_palazzeschi_il_codice_perela_q3,4,10,",",PUNCT,249827,249828
1920_palazzeschi_il_codice_perela_q3,4,11,quelli,PRON,249829,249835
1920_palazzeschi_il_codice_perela_q3,4,12,che,PRON,249836,249839
1920_palazzeschi_il_codice_perela_q3,4,13,sono,AUX,249840,249844
1920_palazzeschi_il_codice_perela_q3,4,14,rimasti,VERB,249845,249852
1920_palazzeschi_il_codice_perela_q3,4,15,.,PUNCT,249852,249853
1920_palazzeschi_il_codice_perela_q3,5,1,Perelà,PROPN,249855,249861
1920_palazzeschi_il_codice_perela_q3,5,2,è,AUX,249862,249863
1920_palazzeschi_il_codice_perela_q3,5,3,chiuso,VERB,249864,249870
1920_palazzeschi_il_codice_perela_q3,5,4-5,nella,_,249871,249876
1920_palazzeschi_il_codice_perela_q3,5,4,in,ADP,,
1920_palazzeschi_il_codice_perela_q3,5,5,la,DET,,
1920_palazzeschi_il_codice_perela_q3,5,6,cella,NOUN,249877,249882
1920_palazzeschi_il_codice_perela_q3,5,7,irreparabilmente,ADV,249883,249899
1920_palazzeschi_il_codice_perela_q3,5,8,.,PUNCT,249899,249900
1920_palazzeschi_il_codice_perela_q3,6,1,I,DET,249902,249903
1920_palazzeschi_il_codice_perela_q3,6,2,soldati,NOUN,249904,249911
1920_palazzeschi_il_codice_perela_q3,6,3,",",PUNCT,249911,249912
1920_palazzeschi_il_codice_perela_q3,6,4,e,CCONJ,249913,249914
1920_palazzeschi_il_codice_perela_q3,6,5,il,DET,249915,249917
1920_palazzeschi_il_codice_perela_q3,6,6,carceriere,NOUN,249918,249928
1920_palazzeschi_il_codice_perela_q3,6,7-8,colla,_,249929,249934
1920_palazzeschi_il_codice_perela_q3,6,7,con,ADP,,
1920_palazzeschi_il_codice_perela_q3,6,8,la,DET,,
1920_palazzeschi_il_codice_perela_q3,6,9,chiave,NOUN,249935,249941
1920_palazzeschi_il_codice_perela_q3,6,10,fatale,ADJ,249942,249948
1920_palazzeschi_il_codice_perela_q3,6,11,",",PUNCT,249948,249949
1920_palazzeschi_il_codice_perela_q3,6,12,tornano,VERB,249950,249957
1920_palazzeschi_il_codice_perela_q3,6,13,indietro,ADV,249958,249966
1920_palazzeschi_il_codice_perela_q3,6,14,e,CCONJ,249967,249968
1920_palazzeschi_il_codice_perela_q3,6,15,con,ADP,249969,249972
1920_palazzeschi_il_codice_perela_q3,6,16,loro,PRON,249973,249977
1920_palazzeschi_il_codice_perela_q3,6,17,ridiscende,VERB,249978,249988
1920_palazzeschi_il_codice_perela_q3,6,18,dopo,ADP,249989,249993
1920_palazzeschi_il_codice_perela_q3,6,19,un,DET,249994,249996
1920_palazzeschi_il_codice_perela_q3,6,20,ultimo,ADJ,249997,250003
1920_palazzeschi_il_codice_perela_q3,6,21,sguardo,NOUN,250004,250011
1920_palazzeschi_il_codice_perela_q3,6,22,sdegnato,ADJ,250012,250020
1920_palazzeschi_il_codice_perela_q3,6,23,",",PUNCT,250020,250021
1920_palazzeschi_il_codice_perela_q3,6,24,un,DET,250022,250024
1920_palazzeschi_il_codice_perela_q3,6,25,ultimo,ADJ,250025,250031
1920_palazzeschi_il_codice_perela_q3,6,26,tacito,ADJ,250032,250038
1920_palazzeschi_il_codice_perela_q3,6,27,insulto,NOUN,250039,250046
1920_palazzeschi_il_codice_perela_q3,6,28,",",PUNCT,250046,250047
1920_palazzeschi_il_codice_perela_q3,6,29,la,DET,250048,250050
1920_palazzeschi_il_codice_perela_q3,6,30,gente,NOUN,250051,250056
1920_palazzeschi_il_codice_perela_q3,6,31,",",PUNCT,250056,250057
1920_palazzeschi_il_codice_perela_q3,6,32,la,DET,250058,250060
1920_palazzeschi_il_codice_perela_q3,6,33,donna,NOUN,250061,250066
1920_palazzeschi_il_codice_perela_q3,6,34,che,PRON,250067,250070
1920_palazzeschi_il_codice_perela_q3,6,35,è,AUX,250071,250072
1920_palazzeschi_il_codice_perela_q3,6,36,rimasta,VERB,250073,250080
1920_palazzeschi_il_codice_perela_q3,6,37,sola,ADJ,250081,250085
1920_palazzeschi_il_codice_perela_q3,6,38,in,ADP,250086,250088
1920_palazzeschi_il_codice_perela_q3,6,39,disparte,NOUN,250089,250097
1920_palazzeschi_il_codice_perela_q3,6,40,",",PUNCT,250097,250098
1920_palazzeschi_il_codice_perela_q3,6,41,si,PRON,250099,250101
1920_palazzeschi_il_codice_perela_q3,6,42,avvicina,VERB,250102,250110
1920_palazzeschi_il_codice_perela_q3,6,43-44,alla,_,250111,250115
1920_palazzeschi_il_codice_perela_q3,6,43,a,ADP,,
1920_palazzeschi_il_codice_perela_q3,6,44,la,DET,,
